0.9894,-1.2354,-8.9418,-15.092
0.98816,-1.2444,-8.9341,-15.201
0.98691,-1.2533,-8.9264,-15.311
0.98565,-1.2622,-8.9189,-15.42
0.98438,-1.2711,-8.9114,-15.529
0.98311,-1.28,-8.9041,-15.638
0.98182,-1.2889,-8.8969,-15.746
0.98053,-1.2978,-8.8276,-15.817
0.97923,-1.3065,-8.5991,-15.831
0.97792,-1.315,-8.347,-15.84
0.9766,-1.3232,-8.1093,-15.853
0.97527,-1.3312,-7.8881,-15.869
0.97394,-1.339,-7.6819,-15.888
0.97259,-1.3466,-7.4896,-15.91
0.97124,-1.354,-7.31,-15.934
0.96989,-1.3612,-7.1421,-15.961
0.96852,-1.3683,-6.985,-15.99
0.96715,-1.3752,-6.8378,-16.02
0.96577,-1.382,-6.6998,-16.052
0.96439,-1.3886,-6.5702,-16.086
0.96299,-1.3951,-6.4484,-16.121
0.9616,-1.4015,-6.3339,-16.158
0.96019,-1.4078,-6.221,-16.192
0.95878,-1.4139,-6.0664,-16.204
0.95736,-1.4199,-5.8455,-16.187
0.95594,-1.4256,-5.5647,-16.145
0.95451,-1.431,-5.2343,-16.081
0.95308,-1.4361,-4.8636,-15.998
0.95164,-1.4407,-4.4608,-15.898
0.9502,-1.445,-4.033,-15.784
0.94875,-1.4488,-3.5863,-15.658
0.9473,-1.4521,-3.1261,-15.521
0.94585,-1.455,-2.6571,-15.375
0.94439,-1.4575,-2.1832,-15.222
0.94293,-1.4594,-1.7079,-15.062
0.94147,-1.4609,-1.2341,-14.897
0.94001,-1.4619,-0.76426,-14.728
0.93855,-1.4624,-0.30011,-14.556
0.93708,-1.4625,0.1646,-14.376
0.93562,-1.4621,0.64899,-14.181
0.93416,-1.4612,1.1723,-13.963
0.9327,-1.4597,1.7489,-13.716
0.93124,-1.4576,2.3887,-13.437
0.92979,-1.4549,3.0974,-13.122
0.92833,-1.4514,3.878,-12.77
0.92688,-1.4471,4.7307,-12.38
0.92544,-1.4419,5.6538,-11.951
0.924,-1.4358,6.644,-11.485
0.92257,-1.4286,7.6969,-10.983
0.92114,-1.4204,8.8071,-10.445
0.91973,-1.411,9.9686,-9.873
0.91832,-1.4004,11.175,-9.2697
0.91693,-1.3886,12.42,-8.6367
0.91554,-1.3756,13.698,-7.9755
0.91418,-1.3612,15.008,-7.2852
0.91282,-1.3455,16.357,-6.5627
0.91148,-1.3285,17.755,-5.8027
0.91017,-1.31,19.206,-5.0066
0.90887,-1.2901,20.613,-4.2213
0.90759,-1.2688,21.894,-3.4702
0.90633,-1.2464,23.046,-2.7529
0.90509,-1.2228,24.079,-2.0666
0.90388,-1.1982,25.006,-1.4085
0.9027,-1.1728,25.836,-0.77634
0.90154,-1.1466,26.577,-0.16783
0.9004,-1.1197,27.237,0.41898
0.8993,-1.0921,27.824,0.9858
0.89822,-1.064,28.345,1.5342
0.89717,-1.0355,28.804,2.0654
0.89615,-1.0065,29.206,2.5807
0.89516,-0.97707,29.558,3.0812
0.8942,-0.94736,29.861,3.5677
0.89326,-0.91736,30.121,4.041
0.89236,-0.88713,30.341,4.502
0.89149,-0.8567,30.522,4.9511
0.89065,-0.8261,30.669,5.3888
0.88984,-0.79537,30.783,5.8156
0.88906,-0.76454,30.865,6.2318
0.88831,-0.73365,30.918,6.6376
0.88759,-0.70272,30.943,7.0331
0.8869,-0.67177,30.942,7.4184
0.88625,-0.64084,30.914,7.7936
0.88562,-0.60995,30.861,8.1584
0.88503,-0.57913,30.782,8.5127
0.88446,-0.5484,30.679,8.8562
0.88393,-0.51778,30.55,9.1885
0.88343,-0.4873,30.397,9.5091
0.88295,-0.45699,30.217,9.8174
0.88251,-0.42688,30.01,10.113
0.8821,-0.39698,29.774,10.394
0.88172,-0.36734,29.509,10.661
0.88137,-0.33798,29.212,10.912
0.88104,-0.30893,28.881,11.145
0.88075,-0.28023,28.513,11.359
0.88048,-0.25192,28.105,11.553
0.88024,-0.22403,27.653,11.724
0.88003,-0.19663,27.154,11.87
0.87985,-0.16974,26.602,11.989
0.87969,-0.14344,25.992,12.078
0.87956,-0.11778,25.32,12.134
0.87946,-0.092825,24.577,12.153
0.87938,-0.06865,23.759,12.133
0.87932,-0.045334,22.859,12.07
0.87929,-0.022961,21.871,11.961
0.87927,-0.0015856,20.946,11.9
0.87928,0.01907,20.403,11.969
0.87931,0.039254,19.972,12.06
0.87936,0.059022,19.565,12.151
0.87943,0.078389,19.172,12.244
0.87952,0.097371,18.793,12.336
0.87962,0.11598,18.427,12.429
0.87975,0.13423,18.073,12.522
0.87989,0.15213,17.731,12.615
0.88005,0.16969,17.4,12.708
0.88023,0.18693,17.079,12.801
0.88043,0.20386,16.769,12.894
0.88064,0.22047,16.468,12.987
0.88087,0.2368,16.176,13.08
0.88111,0.25283,15.893,13.172
0.88137,0.26858,15.618,13.264
0.88165,0.28407,15.351,13.356
0.88194,0.29929,15.092,13.447
0.88225,0.31425,14.839,13.538
0.88257,0.32897,14.594,13.628
0.88291,0.34344,14.356,13.718
0.88326,0.35768,14.123,13.807
0.88362,0.37169,13.897,13.896
0.884,0.38548,13.677,13.984
0.88439,0.39905,13.462,14.072
0.8848,0.4124,13.253,14.159
0.88522,0.42556,13.049,14.245
0.88565,0.4385,12.85,14.331
0.88609,0.45126,12.655,14.416
0.88655,0.46382,12.465,14.501
0.88702,0.47619,12.28,14.585
0.8875,0.48838,12.099,14.668
0.888,0.50039,11.922,14.75
0.88851,0.51222,11.749,14.832
0.88902,0.52389,11.58,14.913
0.88955,0.53538,11.414,14.994
0.89009,0.54672,11.252,15.074
0.89065,0.55789,11.094,15.153
0.89121,0.56891,10.939,15.231
0.89178,0.57977,10.787,15.309
0.89237,0.59048,10.638,15.386
0.89297,0.60104,10.492,15.463
0.89357,0.61147,10.349,15.538
0.89419,0.62174,10.209,15.613
0.89481,0.63189,10.072,15.688
0.89545,0.64189,9.9377,15.761
0.8961,0.65176,9.8059,15.834
0.89676,0.6615,9.6765,15.907
0.89742,0.67112,9.5496,15.979
0.8981,0.6806,9.4252,16.05
0.89878,0.68997,9.303,16.12
0.89948,0.69921,9.1832,16.19
0.90018,0.70833,9.0656,16.259
0.90089,0.71734,8.9502,16.328
0.90162,0.72623,8.8369,16.396
0.90235,0.73502,8.7257,16.463
0.90309,0.74369,8.6165,16.53
0.90383,0.75225,8.5092,16.596
0.90459,0.76071,8.4037,16.661
0.90535,0.76906,8.3001,16.726
0.90613,0.77731,8.1981,16.79
0.90691,0.78545,8.0979,16.854
0.9077,0.7935,7.9993,16.917
0.9085,0.80145,7.9022,16.979
0.9093,0.80931,7.8066,17.041
0.91012,0.81707,7.7125,17.102
0.91094,0.82473,7.6198,17.162
0.91176,0.83231,7.5284,17.222
0.9126,0.83979,7.4383,17.281
0.91344,0.84718,7.3494,17.339
0.91429,0.85449,7.2618,17.397
0.91515,0.86171,7.1752,17.454
0.91602,0.86884,7.0898,17.511
0.91689,0.87589,7.0054,17.567
0.91777,0.88285,6.9219,17.622
0.91866,0.88973,6.8395,17.676
0.91955,0.89653,6.7579,17.73
0.92045,0.90325,6.6771,17.783
0.92136,0.90989,6.5972,17.836
0.92227,0.91644,6.5181,17.888
0.92319,0.92292,6.4396,17.938
0.92411,0.92932,6.3619,17.989
0.92505,0.93565,6.2847,18.038
0.92599,0.94189,6.2082,18.087
0.92693,0.94806,6.1322,18.135
0.92788,0.95416,6.0567,18.182
0.92884,0.96018,5.9817,18.229
0.9298,0.96612,5.9071,18.275
0.93077,0.97199,5.8329,18.32
0.93175,0.97779,5.759,18.364
0.93273,0.98351,5.6855,18.407
0.93371,0.98916,5.6122,18.45
0.93471,0.99473,5.5392,18.491
0.9357,1.0002,5.4663,18.532
0.93671,1.0057,5.3937,18.572
0.93771,1.011,5.3211,18.612
0.93873,1.0163,5.2486,18.65
0.93975,1.0215,5.1762,18.687
0.94077,1.0267,5.1038,18.724
0.9418,1.0317,5.0314,18.759
0.94283,1.0367,4.9589,18.794
0.94387,1.0416,4.8864,18.827
0.94492,1.0465,4.8137,18.86
0.94597,1.0513,4.7409,18.892
0.94702,1.056,4.6679,18.923
0.94808,1.0606,4.5947,18.952
0.94914,1.0652,4.5212,18.981
0.95021,1.0697,4.4475,19.009
0.95128,1.0741,4.3735,19.036
0.95236,1.0784,4.2992,19.061
0.95344,1.0827,4.2245,19.086
0.95452,1.0868,4.1494,19.109
0.95561,1.091,4.0739,19.131
0.9567,1.095,3.998,19.153
0.9578,1.099,3.9217,19.173
0.9589,1.1028,3.8448,19.192
0.96001,1.1066,3.7675,19.21
0.96112,1.1104,3.6896,19.226
0.96223,1.114,3.6112,19.242
0.96334,1.1176,3.5322,19.256
0.96446,1.1211,3.4527,19.269
0.96559,1.1245,3.3725,19.28
0.96671,1.1278,3.2917,19.291
0.96784,1.1311,3.2103,19.3
0.96897,1.1343,3.1282,19.308
0.97011,1.1373,3.0455,19.315
0.97125,1.1403,2.9621,19.32
0.97239,1.1433,2.878,19.324
0.97353,1.1461,2.7932,19.327
0.97468,1.1488,2.7077,19.328
0.97583,1.1515,2.6215,19.328
0.97699,1.1541,2.5345,19.327
0.97814,1.1566,2.4468,19.324
0.9793,1.159,2.3584,19.32
0.98046,1.1613,2.2692,19.314
0.98162,1.1635,2.1793,19.307
0.98279,1.1657,2.0886,19.299
0.98395,1.1677,1.9972,19.289
0.98512,1.1697,1.905,19.278
0.98629,1.1715,1.8121,19.265
0.98746,1.1733,1.7185,19.251
0.98864,1.1749,1.6241,19.235
0.98981,1.1765,1.529,19.218
0.99099,1.178,1.4332,19.2
0.99217,1.1794,1.3366,19.18
0.99335,1.1807,1.2391,19.158
0.99453,1.1819,1.1376,19.133
0.99571,1.183,1.0295,19.104
0.9969,1.1839,0.91485,19.071
0.99808,1.1848,0.7945,19.035
0.99927,1.1855,0.66907,18.995
1.0005,1.1809,-10,0
1.0016,1.1709,-10,0
1.0028,1.1609,-10,0
1.0039,1.1509,-10,0
1.0051,1.1409,-10,0
1.0062,1.1309,-10,0
1.0074,1.1209,-10,0
1.0085,1.1109,-10,0
1.0096,1.1009,-10,0
1.0107,1.0909,-10,0
1.0118,1.0809,-10,0
1.0128,1.0709,-10,0
1.0139,1.0609,-10,0
1.015,1.0509,-10,0
1.016,1.0409,-10,0
1.017,1.0309,-10,0
1.0181,1.0209,-10,0
1.0191,1.0109,-10,0
1.0201,1.0009,-10,0
1.0211,0.9909,-10,0
1.0221,0.9809,-10,0
1.023,0.9709,-10,0
1.024,0.9609,-10,0
1.025,0.9509,-10,0
1.0259,0.9409,-10,0
1.0268,0.9309,-10,0
1.0278,0.9209,-10,0
1.0287,0.9109,-10,0
1.0296,0.9009,-10,0
1.0305,0.8909,-10,0
1.0314,0.8809,-10,0
1.0323,0.8709,-10,0
1.0331,0.8609,-10,0
1.034,0.8509,-10,0
1.0348,0.8409,-10,0
1.0357,0.8309,-10,0
1.0365,0.8209,-10,0
1.0373,0.8109,-10,0
1.0381,0.8009,-10,0
1.0389,0.7909,-10,0
1.0397,0.7809,-10,0
1.0405,0.7709,-10,0
1.0412,0.7609,-10,0
1.042,0.7509,-10,0
1.0427,0.7409,-10,0
1.0435,0.7309,-10,0
1.0442,0.7209,-10,0
1.0449,0.7109,-10,0
1.0456,0.7009,-10,0
1.0463,0.6909,-10,0
1.047,0.6809,-10,0
1.0477,0.6709,-10,0
1.0483,0.6609,-10,0
1.049,0.6509,-10,0
1.0496,0.6409,-10,0
1.0503,0.6309,-10,0
1.0509,0.6209,-10,0
1.0515,0.6109,-10,0
1.0521,0.6009,-10,0
1.0527,0.5909,-10,0
1.0533,0.5809,-10,0
1.0539,0.5709,-10,0
1.0544,0.5609,-10,0
1.055,0.5509,-10,0
1.0555,0.5409,-10,0
1.0561,0.5309,-10,0
1.0566,0.5209,-10,0
1.0571,0.5109,-10,0
1.0576,0.5009,-10,0
1.0581,0.4909,-10,0
1.0586,0.4809,-10,0
1.0591,0.4709,-10,0
1.0596,0.4609,-10,0
1.06,0.4509,-10,0
1.0605,0.4409,-10,0
1.0609,0.4309,-10,0
1.0613,0.4209,-10,0
1.0617,0.4109,-10,0
1.0621,0.4009,-10,0
1.0625,0.3909,-10,0
1.0629,0.3809,-10,0
1.0633,0.3709,-10,0
1.0637,0.3609,-10,0
1.064,0.3509,-10,0
1.0644,0.3409,-10,0
1.0647,0.3309,-10,0
1.065,0.3209,-10,0
1.0653,0.3109,-10,0
1.0656,0.3009,-10,0
1.0659,0.2909,-10,0
1.0662,0.2809,-10,0
1.0665,0.2709,-10,0
1.0668,0.2609,-10,0
1.067,0.2509,-10,0
1.0673,0.2409,-10,0
1.0675,0.2309,-10,0
1.0677,0.2209,-10,0
1.068,0.2109,-10,0
1.0682,0.2009,-10,0
1.0684,0.1909,-10,0
1.0685,0.1809,-10,0
1.0687,0.1709,-10,0
1.0689,0.1609,-10,0
1.069,0.1509,-10,0
1.0692,0.1409,-10,0
1.0693,0.1309,-10,0
1.0694,0.1209,-10,0
1.0696,0.1109,-10,0
1.0697,0.1009,-10,0
1.0698,0.090897,-10,0
1.0698,0.080897,-10,0
1.0699,0.070897,-10,0
1.07,0.060897,-10,0
1.07,0.050897,-10,0
1.0701,0.040897,-10,0
1.0701,0.030897,-10,0
1.0702,0.020897,-10,0
1.0702,0.010897,-10,0
1.0702,0.00089653,-10,0
1.0702,-0.0091035,-10,0
1.0702,-0.019103,-10,0
1.0701,-0.029103,-10,0
1.0701,-0.039103,-10,0
1.0701,-0.049103,-10,0
1.07,-0.059103,-10,0
1.0699,-0.069103,-10,0
1.0699,-0.079103,-10,0
1.0698,-0.089103,-10,0
1.0697,-0.099103,-10,0
1.0696,-0.1091,-10,0
1.0695,-0.1191,-10,0
1.0693,-0.1291,-10,0
1.0692,-0.1391,-10,0
1.0691,-0.1491,-10,0
1.0689,-0.1591,-10,0
1.0687,-0.1691,-10,0
1.0686,-0.1791,-10,0
1.0684,-0.1891,-10,0
1.0682,-0.1991,-10,0
1.068,-0.2091,-10,0
1.0678,-0.2191,-10,0
1.0676,-0.2291,-10,0
1.0673,-0.2391,-10,0
1.0671,-0.2491,-10,0
1.0668,-0.2591,-10,0
1.0666,-0.2691,-10,0
1.0663,-0.2791,-10,0
1.066,-0.2891,-10,0
1.0657,-0.2991,-10,0
1.0654,-0.3091,-10,0
1.0651,-0.3191,-10,0
1.0648,-0.3291,-10,0
1.0644,-0.3391,-10,0
1.0641,-0.3491,-10,0
1.0637,-0.3591,-10,0
1.0634,-0.3691,-10,0
1.063,-0.3791,-10,0
1.0626,-0.3891,-10,0
1.0622,-0.3991,-10,0
1.0618,-0.4091,-10,0
1.0614,-0.4191,-10,0
1.061,-0.4291,-10,0
1.0605,-0.4391,-10,0
1.0601,-0.4491,-10,0
1.0596,-0.4591,-10,0
1.0592,-0.4691,-10,0
1.0587,-0.4791,-10,0
1.0582,-0.4891,-10,0
1.0577,-0.4991,-10,0
1.0572,-0.5091,-10,0
1.0567,-0.5191,-10,0
1.0562,-0.5291,-10,0
1.0556,-0.5391,-10,0
1.0551,-0.5491,-10,0
1.0545,-0.5591,-10,0
1.054,-0.5691,-10,0
1.0534,-0.5791,-10,0
1.0528,-0.5891,-10,0
1.0522,-0.5991,-10,0
1.0516,-0.6091,-10,0
1.051,-0.6191,-10,0
1.0504,-0.6291,-10,0
1.0498,-0.6391,-10,0
1.0491,-0.6491,-10,0
1.0485,-0.6591,-10,0
1.0478,-0.6691,-10,0
1.0471,-0.6791,-10,0
1.0464,-0.6891,-10,0
1.0457,-0.6991,-10,0
1.045,-0.7091,-10,0
1.0443,-0.7191,-10,0
1.0436,-0.7291,-10,0
1.0429,-0.7391,-10,0
1.0421,-0.7491,-10,0
1.0414,-0.7591,-10,0
1.0406,-0.7691,-10,0
1.0398,-0.7791,-10,0
1.039,-0.7891,-10,0
1.0382,-0.7991,-10,0
1.0374,-0.8091,-10,0
1.0366,-0.8191,-10,0
1.0358,-0.8291,-10,0
1.035,-0.8391,-10,0
1.0341,-0.8491,-10,0
1.0333,-0.8591,-10,0
1.0324,-0.8691,-10,0
1.0315,-0.8791,-10,0
1.0307,-0.8891,-10,0
1.0298,-0.8991,-10,0
1.0289,-0.9091,-10,0
1.0279,-0.9191,-10,0
1.027,-0.9291,-10,0
1.0261,-0.9391,-10,0
1.0251,-0.9491,-10,0
1.0242,-0.9591,-10,0
1.0232,-0.9691,-10,0
1.0222,-0.9791,-10,0
1.0213,-0.9891,-10,0
1.0203,-0.9991,-10,0
1.0193,-1.0091,-10,0
1.0182,-1.0191,-10,0
1.0172,-1.0291,-10,0
1.0162,-1.0391,-10,0
1.0151,-1.0491,-10,0
1.0141,-1.0591,-10,0
1.013,-1.0691,-10,0
1.012,-1.0791,-10,0
1.0109,-1.0891,-10,0
1.0098,-1.0991,-10,0
1.0087,-1.1091,-10,0
1.0076,-1.1191,-10,0
1.0064,-1.1291,-10,0
1.0053,-1.1391,-10,0
1.0042,-1.1491,-10,0
1.003,-1.1591,-10,0
1.0018,-1.1691,-10,0
1.0007,-1.1791,-10,0
0.99948,-1.1802,18.046,-4.1026
0.99831,-1.1719,-1.9199,-12.813
0.99713,-1.1781,-8.4086,-14.32
0.99595,-1.1869,-8.9917,-14.508
0.99476,-1.1959,-8.9845,-14.612
0.99356,-1.2049,-8.9698,-14.72
0.99235,-1.2139,-8.9609,-14.829
0.99113,-1.2228,-8.9529,-14.938
0.9899,-1.2318,-8.945,-15.048
0.98867,-1.2407,-8.9372,-15.157
0.98742,-1.2496,-8.9295,-15.266
0.98617,-1.2586,-8.9219,-15.375
0.9849,-1.2675,-8.9145,-15.484
0.98363,-1.2764,-8.9071,-15.593
0.98235,-1.2853,-8.8998,-15.702
0.98106,-1.2942,-8.8808,-15.8
0.97976,-1.303,-8.7009,-15.827
0.97845,-1.3116,-8.4489,-15.836
0.97714,-1.3199,-8.2044,-15.847
0.97582,-1.328,-7.9766,-15.862
0.97448,-1.3359,-7.7644,-15.88
0.97314,-1.3435,-7.5666,-15.901
0.9718,-1.351,-7.3819,-15.924
0.97044,-1.3583,-7.2094,-15.95
0.96908,-1.3654,-7.048,-15.978
0.96771,-1.3724,-6.8968,-16.007
0.96633,-1.3792,-6.7552,-16.039
0.96495,-1.3859,-6.6222,-16.072
0.96356,-1.3925,-6.4973,-16.107
0.96217,-1.3989,-6.3799,-16.143
0.96077,-1.4052,-6.2689,-16.179
0.95936,-1.4114,-6.1374,-16.202
0.95794,-1.4175,-5.9436,-16.197
0.95652,-1.4233,-5.686,-16.165
0.9551,-1.4288,-5.3747,-16.11
0.95366,-1.434,-5.0195,-16.034
0.95223,-1.4389,-4.6288,-15.941
0.95079,-1.4433,-4.2104,-15.832
0.94934,-1.4473,-3.7707,-15.711
0.94789,-1.4508,-3.3155,-15.578
0.94644,-1.4539,-2.8495,-15.435
0.94498,-1.4565,-2.3772,-15.285
0.94353,-1.4587,-1.9021,-15.128
0.94207,-1.4603,-1.4274,-14.965
0.94061,-1.4615,-0.95566,-14.798
0.93914,-1.4622,-0.48913,-14.627
0.93768,-1.4625,-0.026487,-14.451
0.93622,-1.4623,0.44732,-14.263
0.93476,-1.4616,0.9527,-14.055
0.9333,-1.4604,1.5061,-13.821
0.93184,-1.4586,2.1191,-13.555
0.93038,-1.4561,2.7992,-13.255
0.92893,-1.4529,3.5502,-12.918
0.92747,-1.449,4.3736,-12.544
0.92603,-1.4442,5.2682,-12.131
0.92459,-1.4384,6.2315,-11.68
0.92315,-1.4317,7.2594,-11.192
0.92172,-1.4239,8.3468,-10.669
0.9203,-1.415,9.4881,-10.111
0.91889,-1.4049,10.677,-9.52
0.91749,-1.3936,11.907,-8.8989
0.91611,-1.3811,13.172,-8.2491
0.91473,-1.3672,14.469,-7.571
0.91337,-1.3521,15.8,-6.8622
0.91203,-1.3356,17.177,-6.1182
0.9107,-1.3177,18.61,-5.334
0.90939,-1.2984,20.052,-4.5385
0.90811,-1.2777,21.386,-3.7729
0.90684,-1.2557,22.59,-3.0421
0.90559,-1.2325,23.67,-2.3435
0.90437,-1.2084,24.64,-1.6742
0.90318,-1.1833,25.508,-1.0317
0.90201,-1.1574,26.284,-0.4138
0.90086,-1.1308,26.976,0.18165
0.89975,-1.1035,27.593,0.75645
0.89866,-1.0756,28.14,1.3122
0.8976,-1.0472,28.623,1.8503
0.89656,-1.0184,29.048,2.372
0.89556,-0.98912,29.42,2.8784
0.89458,-0.95954,29.743,3.3705
0.89364,-0.92965,30.02,3.8491
0.89273,-0.89951,30.256,4.315
0.89184,-0.86915,30.453,4.7689
0.89099,-0.83862,30.613,5.2112
0.89016,-0.80794,30.74,5.6425
0.88937,-0.77715,30.835,6.063
0.88861,-0.74628,30.9,6.473
0.88788,-0.71536,30.936,6.8727
0.88718,-0.68442,30.946,7.2622
0.88651,-0.65348,30.928,7.6415
0.88587,-0.62257,30.885,8.0105
0.88527,-0.59171,30.817,8.3692
0.88469,-0.56094,30.724,8.7171
0.88414,-0.53027,30.606,9.054
0.88363,-0.49974,30.463,9.3795
0.88314,-0.46936,30.293,9.693
0.88269,-0.43916,30.097,9.9937
0.88227,-0.40917,29.874,10.281
0.88187,-0.37942,29.621,10.554
0.88151,-0.34994,29.337,10.811
0.88117,-0.32076,29.02,11.052
0.88086,-0.29191,28.668,11.274
0.88059,-0.26344,28.277,11.476
0.88034,-0.23537,27.843,11.657
0.88012,-0.20777,27.364,11.814
0.87992,-0.18066,26.834,11.944
0.87975,-0.15412,26.249,12.046
0.87961,-0.12818,25.603,12.115
0.8795,-0.10293,24.889,12.15
0.87941,-0.07843,24.103,12.147
0.87934,-0.054753,23.237,12.101
0.8793,-0.031985,22.286,12.011
0.87928,-0.010209,21.271,11.899
0.87928,0.010693,20.599,11.936
0.8793,0.031057,20.144,12.022
0.87934,0.050993,19.73,12.114
0.8794,0.070522,19.331,12.206
0.87948,0.08966,18.947,12.298
0.87958,0.10842,18.575,12.391
0.8797,0.12681,18.216,12.484
0.87983,0.14486,17.869,12.577
0.87999,0.16256,17.534,12.67
0.88016,0.17993,17.209,12.763
0.88035,0.19698,16.894,12.856
0.88055,0.21372,16.59,12.949
0.88077,0.23016,16.294,13.042
0.88101,0.24631,16.007,13.134
0.88127,0.26218,15.729,13.227
0.88154,0.27777,15.459,13.318
0.88182,0.2931,15.197,13.41
0.88212,0.30817,14.942,13.501
0.88244,0.32298,14.694,13.591
0.88277,0.33756,14.452,13.681
0.88311,0.35189,14.218,13.771
0.88347,0.36599,13.989,13.86
0.88384,0.37987,13.766,13.948
0.88423,0.39353,13.549,14.036
0.88463,0.40697,13.338,14.123
0.88504,0.42021,13.132,14.21
0.88547,0.43324,12.93,14.296
0.88591,0.44607,12.734,14.381
0.88636,0.45871,12.542,14.466
0.88683,0.47115,12.355,14.55
0.88731,0.48342,12.172,14.634
0.8878,0.4955,11.994,14.717
0.8883,0.50741,11.819,14.799
0.88881,0.51914,11.648,14.88
0.88934,0.53071,11.481,14.961
0.88987,0.5421,11.318,15.041
0.89042,0.55334,11.158,15.121
0.89098,0.56442,11.002,15.199
0.89155,0.57535,10.848,15.277
0.89213,0.58612,10.698,15.355
0.89272,0.59674,10.551,15.431
0.89332,0.60722,10.407,15.507
0.89393,0.61756,10.266,15.583
0.89456,0.62776,10.128,15.657
0.89519,0.63782,9.9924,15.731
0.89583,0.64774,9.8594,15.805
0.89649,0.65754,9.7291,15.877
0.89715,0.6672,9.6012,15.949
0.89782,0.67674,9.4757,16.021
0.8985,0.68615,9.3527,16.091
0.89919,0.69545,9.2319,16.161
0.89989,0.70462,9.1134,16.231
